POC,"Pos(x,y)",Block_size(w*h),SplitSeries
0,"936,496",8*8,33825
0,"928,504",8*8,33825
0,"936,504",8*8,33825
0,"944,496",8*16,99361
0,"952,496",8*8,2196513
0,"952,504",8*8,2196513
0,"960,448",4*32,166945
0,"964,448",8*32,166945
0,"972,448",4*16,2264097
0,"972,464",4*16,2264097
0,"976,448",8*8,3279905
0,"984,448",8*8,3279905
0,"976,456",4*16,5377057
0,"980,456",8*16,5377057
0,"988,456",4*16,5377057
0,"976,472",16*8,134177
0,"992,448",8*32,101409
0,"1000,448",8*32,101409
0,"1008,448",16*8,134177
0,"1008,456",16*16,134177
0,"1008,472",8*8,3279905
0,"1016,472",8*8,3279905
0,"960,480",32*16,2081
0,"960,496",16*8,2197537
0,"960,504",16*8,2197537
0,"976,496",16*8,2197537
0,"976,504",16*8,2197537
0,"992,480",4*16,5311521
0,"996,480",8*16,5311521
0,"1004,480",4*16,5311521
0,"992,496",16*16,68641
0,"1008,480",16*32,3105
0,"1024,384",16*8,102433
0,"1040,384",16*8,102433
0,"1024,392",8*16,167969
0,"1032,392",16*8,2265121
0,"1032,400",16*8,2265121
0,"1048,392",8*16,167969
0,"1024,408",16*8,102433
0,"1040,408",8*8,3248161
0,"1048,408",8*8,3248161
0,"1056,384",16*32,3105
0,"1072,384",16*16,68641
0,"1072,400",8*16,3214369
0,"1080,400",8*16,3214369
0,"1024,416",16*8,66593
0,"1024,424",4*4,169935905
0,"1028,424",8*4,169935905
0,"1036,424",4*4,169935905
0,"1024,428",16*4,2163745
0,"1040,416",4*16,3245089
0,"1044,416",4*16,3245089
0,"1048,416",8*16,99361
0,"1024,432",4*16,3245089
0,"1028,432",4*4,137462817
0,"1028,436",4*8,137462817
0,"1028,444",4*4,137462817
0,"1032,432",4*16,3245089
0,"1036,432",4*16,3245089
0,"1040,432",16*16,1057
0,"1056,416",16*32,3105
0,"1072,416",8*32,101409
0,"1080,416",8*8,4295713
0,"1080,424",8*16,4295713
0,"1080,440",8*8,4295713
0,"1088,384",4*16,5311521
0,"1092,384",8*16,5311521
0,"1100,384",4*16,5311521
0,"1088,400",4*16,5311521
0,"1092,400",8*16,5311521
0,"1100,400",4*16,5311521
0,"1104,384",8*8,4295713
0,"1104,392",8*16,4295713
0,"1104,408",8*8,4295713
0,"1112,384",8*16,2198561
0,"1112,400",8*16,2198561
0,"1120,384",4*16,164897
0,"1124,384",8*16,164897
0,"1132,384",4*8,2262049
0,"1132,392",4*8,2262049
0,"1136,384",16*8,66593
0,"1136,392",4*8,5309473
0,"1140,392",8*8,5309473
0,"1148,392",4*8,5309473
0,"1120,400",16*16,1057
0,"1136,400",8*8,3212321
0,"1144,400",8*8,3212321
0,"1136,408",16*8,66593
0,"1088,416",4*32,103457
0,"1092,416",4*16,2200609
0,"1092,432",4*16,2200609
0,"1096,416",4*16,2266145
0,"1096,432",4*16,2266145
0,"1100,416",8*8,4363297
0,"1100,424",8*16,4363297
0,"1100,440",8*8,4363297
0,"1108,416",4*32,168993
0,"1112,416",8*32,5153
0,"1120,416",8*8,2196513
0,"1120,424",8*8,2196513
0,"1128,416",8*16,99361
0,"1136,416",4*16,164897
0,"1140,416",8*16,164897
0,"1148,416",4*16,164897
0,"1120,432",4*16,164897
0,"1124,432",8*8,2262049
0,"1124,440",8*8,2262049
0,"1132,432",4*16,164897
0,"1136,432",16*16,1057
0,"1024,448",8*32,5153
0,"1032,448",16*16,70689
0,"1032,464",4*16,5313569
0,"1036,464",8*16,5313569
0,"1044,464",4*16,5313569
0,"1048,448",8*16,70689
0,"1048,464",8*16,70689
0,"1056,448",16*16,1057
0,"1072,448",4*8,102859809
0,"1076,448",4*8,102859809
0,"1072,456",8*8,2196513
0,"1080,448",8*16,99361
0,"1056,464",4*8,5309473
0,"1060,464",8*8,5309473
0,"1068,464",4*8,5309473
0,"1056,472",8*8,3212321
0,"1064,472",8*8,3212321
0,"1072,464",16*8,66593
0,"1072,472",16*8,66593
0,"1024,480",8*16,165921
0,"1032,480",16*8,2263073
0,"1032,488",16*8,2263073
0,"1048,480",8*8,2263073
0,"1048,488",8*8,2263073
0,"1024,496",32*16,2081
0,"1056,480",8*4,4293665
0,"1056,484",8*8,4293665
0,"1056,492",8*4,4293665
0,"1064,480",8*8,2196513
0,"1064,488",8*8,2196513
0,"1072,480",16*8,66593
0,"1072,488",16*8,66593
0,"1056,496",16*16,1057
0,"1072,496",16*16,1057
0,"1088,448",8*16,70689
0,"1088,464",8*4,4264993
0,"1088,468",8*8,4264993
0,"1088,476",8*4,4264993
0,"1096,448",4*16,5313569
0,"1100,448",8*16,5313569
0,"1108,448",4*16,5313569
0,"1096,464",8*16,3216417
0,"1104,464",8*16,3216417
0,"1112,448",8*16,70689
0,"1112,464",8*16,70689
0,"1120,448",8*4,4360225
0,"1120,452",8*8,4360225
0,"1120,460",8*4,4360225
0,"1128,448",16*16,165921
0,"1144,448",8*16,165921
0,"1120,464",16*16,100385
0,"1136,464",8*16,3246113
0,"1144,464",8*16,3246113
0,"1088,480",16*16,100385
0,"1104,480",16*16,100385
0,"1088,496",32*16,2081
0,"1120,480",32*16,2081
0,"1120,496",16*16,100385
0,"1136,496",16*16,100385
0,"1152,384",8*8,4295713
0,"1152,392",8*16,4295713
0,"1152,408",8*8,4295713
0,"1160,384",8*8,4295713
0,"1160,392",8*16,4295713
0,"1160,408",8*8,4295713
0,"1168,384",8*32,101409
0,"1176,384",8*32,101409
0,"1184,384",8*8,4295713
0,"1184,392",8*16,4295713
0,"1184,408",8*8,4295713
0,"1192,384",8*16,2198561
0,"1192,400",8*16,2198561
0,"1200,384",16*16,68641
0,"1200,400",16*8,2165793
0,"1200,408",16*8,2165793
0,"1152,416",8*16,99361
0,"1160,416",8*16,99361
0,"1168,416",8*8,33825
0,"1176,416",8*8,33825
0,"1168,424",8*8,33825
0,"1176,424",8*8,33825
0,"1152,432",16*16,1057
0,"1168,432",8*8,2196513
0,"1168,440",4*8,102859809
0,"1172,440",4*8,102859809
0,"1176,432",4*16,3245089
0,"1180,432",4*16,3245089
0,"1184,416",32*32,33
0,"1216,384",8*8,3212321
0,"1224,384",8*8,3212321
0,"1216,392",4*8,5309473
0,"1220,392",8*8,5309473
0,"1228,392",4*8,5309473
0,"1232,384",8*16,99361
0,"1240,384",8*8,2196513
0,"1240,392",8*8,2196513
0,"1216,400",8*16,99361
0,"1224,400",4*16,3245089
0,"1228,400",4*16,3245089
0,"1232,400",16*16,1057
0,"1248,384",32*32,33
0,"1216,416",8*16,70689
0,"1216,432",4*16,3216417
0,"1220,432",4*16,3216417
0,"1224,416",16*32,5153
0,"1240,416",8*32,5153
0,"1248,416",16*8,66593
0,"1248,424",8*8,3212321
0,"1256,424",8*8,3212321
0,"1264,416",8*4,4293665
0,"1264,420",8*8,4293665
0,"1264,428",8*4,4293665
0,"1272,416",8*16,99361
0,"1248,432",16*16,1057
0,"1264,432",8*16,99361
0,"1272,432",8*4,4293665
0,"1272,436",8*8,4293665
0,"1272,444",8*4,4293665
0,"1152,448",16*16,68641
0,"1152,464",16*8,2165793
0,"1152,472",16*8,2165793
0,"1168,448",8*32,101409
0,"1176,448",8*16,2198561
0,"1176,464",8*16,2198561
0,"1184,448",8*32,5153
0,"1192,448",16*32,5153
0,"1208,448",8*16,70689
0,"1208,464",8*16,70689
0,"1152,480",8*8,3212321
0,"1160,480",8*8,3212321
0,"1152,488",8*8,3212321
0,"1160,488",8*8,3212321
0,"1168,480",16*16,1057
0,"1152,496",8*16,99361
0,"1160,496",8*16,99361
0,"1168,496",16*16,1057
0,"1184,480",32*32,33
0,"1216,448",4*8,3313697
0,"1220,448",4*8,3313697
0,"1224,448",16*8,167969
0,"1240,448",8*8,167969
0,"1216,456",32*16,4129
0,"1216,472",16*8,102433
0,"1232,472",16*8,102433
0,"1248,448",16*16,1057
0,"1264,448",16*16,1057
0,"1248,464",16*16,1057
0,"1264,464",16*16,1057
0,"1216,480",16*4,4262945
0,"1216,484",16*8,4262945
0,"1216,492",16*4,4262945
0,"1216,496",8*16,3214369
0,"1224,496",8*16,3214369
0,"1232,480",16*8,2165793
0,"1232,488",16*8,2165793
0,"1232,496",16*16,68641
0,"1248,480",32*32,33
0,"1280,384",16*16,1057
0,"1296,384",16*16,1057
0,"1280,400",8*16,99361
0,"1288,400",8*16,99361
0,"1296,400",16*16,1057
0,"1312,384",16*32,3105
0,"1328,384",16*32,3105
0,"1280,416",16*16,1057
0,"1296,416",16*16,1057
0,"1280,432",8*8,3212321
0,"1288,432",8*8,3212321
0,"1280,440",16*8,66593
0,"1296,432",16*16,1057
0,"1312,416",16*32,3105
0,"1328,416",8*32,101409
0,"1336,416",8*16,2198561
0,"1336,432",8*16,2198561
0,"1344,384",32*32,33
0,"1376,384",8*32,5153
0,"1384,384",16*32,5153
0,"1400,384",8*32,5153
0,"1344,416",4*32,103457
0,"1348,416",4*32,103457
0,"1352,416",16*32,5153
0,"1368,416",8*16,70689
0,"1368,432",4*16,3216417
0,"1372,432",4*16,3216417
0,"1376,416",16*16,100385
0,"1392,416",8*16,3246113
0,"1400,416",8*16,3246113
0,"1376,432",16*8,3213345
0,"1392,432",16*8,3213345
0,"1376,440",16*8,3213345
0,"1392,440",16*8,3213345
0,"1280,448",32*8,4129
0,"1280,456",16*16,102433
0,"1296,456",8*16,3248161
0,"1304,456",8*16,3248161
0,"1280,472",32*8,4129
0,"1312,448",16*16,100385
0,"1328,448",16*16,100385
0,"1312,464",32*16,2081
0,"1280,480",16*16,100385
0,"1296,480",16*16,100385
0,"1280,496",32*16,2081
0,"1312,480",16*16,1057
0,"1328,480",8*16,99361
0,"1336,480",8*16,99361
0,"1312,496",16*16,1057
0,"1328,496",4*16,164897
0,"1332,496",8*16,164897
0,"1340,496",4*16,164897
0,"1344,448",8*16,165921
0,"1352,448",16*16,165921
0,"1368,448",8*4,4360225
0,"1368,452",8*8,4360225
0,"1368,460",8*4,4360225
0,"1344,464",8*16,165921
0,"1352,464",4*16,5408801
0,"1356,464",8*16,5408801
0,"1364,464",4*16,5408801
0,"1368,464",8*16,165921
0,"1376,448",8*8,4295713
0,"1376,456",8*16,4295713
0,"1376,472",8*8,4295713
0,"1384,448",8*8,4295713
0,"1384,456",8*16,4295713
0,"1384,472",8*8,4295713
0,"1392,448",16*32,3105
0,"1344,480",8*16,70689
0,"1344,496",8*16,70689
0,"1352,480",8*16,3216417
0,"1360,480",8*16,3216417
0,"1352,496",16*16,70689
0,"1368,480",8*32,5153
0,"1376,480",8*16,165921
0,"1384,480",16*16,165921
0,"1400,480",4*16,3311649
0,"1404,480",4*16,3311649
0,"1376,496",16*16,100385
0,"1392,496",16*16,100385
0,"1408,384",8*32,5153
0,"1416,384",4*32,168993
0,"1420,384",8*8,4363297
0,"1420,392",8*16,4363297
0,"1420,408",8*8,4363297
0,"1428,384",4*8,4363297
0,"1428,392",4*16,4363297
0,"1428,408",4*8,4363297
0,"1432,384",4*32,103457
0,"1436,384",4*32,103457
0,"1440,384",32*32,33
0,"1408,416",4*16,164897
0,"1412,416",4*8,102925345
0,"1416,416",4*8,102925345
0,"1412,424",8*8,2262049
0,"1420,416",4*4,4359201
0,"1420,420",4*8,4359201
0,"1420,428",4*4,4359201
0,"1424,416",8*8,2196513
0,"1424,424",8*8,2196513
0,"1432,416",4*16,3245089
0,"1436,416",4*16,3245089
0,"1408,432",8*16,99361
0,"1416,432",8*16,99361
0,"1424,432",8*8,2196513
0,"1424,440",4*8,102859809
0,"1428,440",4*8,102859809
0,"1432,432",4*4,137462817
0,"1432,436",4*8,137462817
0,"1432,444",4*4,137462817
0,"1436,432",4*16,3245089
0,"1440,416",32*32,33
0,"1472,384",32*8,67617
0,"1472,392",32*8,67617
0,"1472,400",32*16,2081
0,"1504,384",8*32,5153
0,"1512,384",16*32,5153
0,"1528,384",8*32,5153
0,"1472,416",16*32,3105
0,"1488,416",16*16,68641
0,"1488,432",16*16,68641
0,"1504,416",4*32,103457
0,"1508,416",4*16,2200609
0,"1508,432",4*16,2200609
0,"1512,416",16*32,5153
0,"1528,416",8*32,5153
0,"1408,448",8*32,5153
0,"1416,448",4*32,168993
0,"1420,448",8*32,168993
0,"1428,448",4*16,2266145
0,"1428,464",4*16,2266145
0,"1432,448",4*16,2200609
0,"1432,464",4*16,2200609
0,"1436,448",4*32,103457
0,"1440,448",32*32,33
0,"1408,480",4*16,2200609
0,"1408,496",4*16,2200609
0,"1412,480",4*8,4297761
0,"1412,488",4*16,4297761
0,"1412,504",4*8,4297761
0,"1416,480",8*16,3216417
0,"1424,480",8*16,3216417
0,"1416,496",4*16,5313569
0,"1420,496",8*16,5313569
0,"1428,496",4*16,5313569
0,"1432,480",8*16,70689
0,"1432,496",8*16,70689
0,"1440,480",32*8,4129
0,"1440,488",32*16,4129
0,"1440,504",32*8,4129
0,"1472,448",16*32,3105
0,"1488,448",8*16,3214369
0,"1496,448",8*16,3214369
0,"1488,464",8*16,3214369
0,"1496,464",8*16,3214369
0,"1504,448",16*32,3105
0,"1520,448",16*32,3105
0,"1472,480",16*16,100385
0,"1488,480",8*16,3246113
0,"1496,480",8*16,3246113
0,"1472,496",32*4,2164769
0,"1472,500",32*4,2164769
0,"1472,504",32*4,2164769
0,"1472,508",32*4,2164769
0,"1504,480",16*16,100385
0,"1520,480",16*16,100385
0,"1504,496",8*8,5310497
0,"1512,496",16*8,5310497
0,"1528,496",8*8,5310497
0,"1504,504",32*8,67617
0,"1536,384",16*32,3105
0,"1552,384",16*32,3105
0,"1568,384",32*32,33
0,"1536,416",32*32,33
0,"1568,416",32*32,33
0,"1600,384",8*32,5153
0,"1608,384",16*32,5153
0,"1624,384",4*32,103457
0,"1628,384",4*32,103457
0,"1632,384",16*32,3105
0,"1648,384",16*32,3105
0,"1600,416",32*32,33
0,"1632,416",8*32,5153
0,"1640,416",16*32,5153
0,"1656,416",8*32,5153
0,"1536,448",32*32,33
0,"1568,448",32*32,33
0,"1536,480",32*16,2081
0,"1536,496",32*4,2164769
0,"1536,500",32*4,2164769
0,"1536,504",32*8,67617
0,"1568,480",16*32,3105
0,"1584,480",16*16,68641
0,"1584,496",8*16,3214369
0,"1592,496",8*16,3214369
0,"1600,448",16*32,3105
0,"1616,448",4*32,3247137
0,"1620,448",4*32,3247137
0,"1624,448",8*32,101409
0,"1632,448",16*32,3105
0,"1648,448",16*32,3105
0,"1600,480",16*16,100385
0,"1616,480",4*16,5343265
0,"1620,480",8*16,5343265
0,"1628,480",4*16,5343265
0,"1600,496",32*16,2081
0,"1632,480",16*16,100385
0,"1648,480",16*16,100385
0,"1632,496",32*4,2164769
0,"1632,500",32*4,2164769
0,"1632,504",32*8,67617
0,"1664,384",16*32,3105
0,"1680,384",16*32,3105
0,"1696,384",16*32,3105
0,"1712,384",16*32,3105
0,"1664,416",32*32,33
0,"1696,416",16*32,3105
0,"1712,416",16*32,3105
0,"1728,384",64*64,1
0,"1664,448",32*32,33
0,"1696,448",32*32,33
0,"1664,480",32*16,2081
0,"1664,496",16*16,100385
0,"1680,496",16*16,100385
0,"1696,480",16*32,3105
0,"1712,480",16*32,3105
0,"1728,448",32*32,33
0,"1760,448",32*32,33
0,"1728,480",32*16,2081
0,"1728,496",32*4,2164769
0,"1728,500",32*4,2164769
0,"1728,504",32*8,67617
0,"1760,480",32*4,133153
0,"1760,484",32*8,133153
0,"1760,492",8*4,5376033
0,"1768,492",16*4,5376033
0,"1784,492",8*4,5376033
0,"1760,496",32*4,2164769
0,"1760,500",32*4,2164769
0,"1760,504",32*8,67617
0,"1792,384",64*64,1
0,"1856,384",64*64,1
0,"1792,448",32*32,33
0,"1824,448",32*32,33
0,"1792,480",32*16,2081
0,"1792,496",32*4,2164769
0,"1792,500",32*4,2164769
0,"1792,504",32*8,67617
0,"1824,480",32*8,4129
0,"1824,488",32*4,135201
0,"1824,492",32*8,135201
0,"1824,500",32*4,135201
0,"1824,504",32*8,4129
0,"1856,448",32*32,33
0,"1888,448",32*32,33
0,"1856,480",32*8,67617
0,"1856,488",32*4,2164769
0,"1856,492",32*4,2164769
0,"1856,496",32*4,133153
0,"1856,500",32*8,133153
0,"1856,508",32*4,133153
0,"1888,480",16*16,68641
0,"1888,496",16*16,68641
0,"1904,480",16*32,3105
0,"0,512",8*32,5153
0,"8,512",16*32,5153
0,"24,512",8*16,70689
0,"24,528",4*16,3216417
0,"28,528",4*16,3216417
0,"32,512",16*32,3105
0,"48,512",16*32,3105
0,"0,544",16*16,1057
0,"16,544",16*16,1057
0,"0,560",16*16,1057
0,"16,560",16*16,1057
0,"32,544",16*32,3105
0,"48,544",16*32,3105
0,"64,512",32*32,33
0,"96,512",32*32,33
0,"64,544",16*4,132129
0,"64,548",8*8,3277857
0,"72,548",8*8,3277857
0,"64,556",8*4,3277857
0,"72,556",4*4,103941153
0,"76,556",4*4,103941153
0,"80,544",16*4,132129
0,"80,548",16*8,132129
0,"80,556",16*4,132129
0,"64,560",8*16,99361
0,"72,560",8*16,99361
0,"80,560",4*4,137462817
0,"80,564",4*8,137462817
0,"80,572",4*4,137462817
0,"84,560",4*16,3245089
0,"88,560",8*8,2196513
0,"88,568",4*8,102859809
0,"92,568",4*8,102859809
0,"96,544",16*4,2231329
0,"96,548",16*4,2231329
0,"96,552",8*16,3279905
0,"104,552",8*16,3279905
0,"96,568",16*8,134177
0,"112,544",8*16,3214369
0,"120,544",8*16,3214369
0,"112,560",16*16,68641
0,"0,576",16*32,3105
0,"16,576",16*32,3105
0,"32,576",8*32,101409
0,"40,576",4*32,3247137
0,"44,576",4*32,3247137
0,"48,576",16*32,3105
0,"0,608",32*32,33
0,"32,608",8*32,101409
0,"40,608",8*32,101409
0,"48,608",4*32,3247137
0,"52,608",4*32,3247137
0,"56,608",8*32,101409
0,"64,576",8*32,101409
0,"72,576",8*32,101409
0,"80,576",4*32,3247137
0,"84,576",4*32,3247137
0,"88,576",8*32,101409
0,"96,576",8*8,5310497
0,"104,576",16*8,5310497
0,"120,576",8*8,5310497
0,"96,584",32*8,67617
0,"96,592",32*16,2081
0,"64,608",8*32,5153
0,"72,608",16*16,70689
0,"72,624",16*16,70689
0,"88,608",8*32,5153
0,"96,608",32*32,33
0,"128,512",8*4,5312545
0,"136,512",16*4,5312545
0,"152,512",8*4,5312545
0,"128,516",32*4,69665
0,"128,520",16*16,102433
0,"144,520",16*8,2199585
0,"144,528",16*8,2199585
0,"128,536",16*4,3215393
0,"144,536",16*4,3215393
0,"128,540",32*4,69665
0,"160,512",8*8,2167841
0,"160,520",8*8,2167841
0,"160,528",8*16,70689
0,"168,512",16*32,5153
0,"184,512",8*32,5153
0,"128,544",16*8,2165793
0,"128,552",16*8,2165793
0,"128,560",8*16,3214369
0,"136,560",8*16,3214369
0,"144,544",16*4,4262945
0,"144,548",16*8,4262945
0,"144,556",16*4,4262945
0,"144,560",16*16,68641
0,"160,544",4*32,166945
0,"164,544",8*32,166945
0,"172,544",4*32,166945
0,"176,544",16*32,3105
0,"192,512",32*32,33
0,"224,512",16*32,3105
0,"240,512",16*32,3105
0,"192,544",32*32,33
0,"224,544",32*32,33
0,"128,576",32*8,4129
0,"128,584",32*16,4129
0,"128,600",32*8,4129
0,"160,576",16*8,134177
0,"160,584",16*16,134177
0,"160,600",16*8,134177
0,"176,576",16*16,68641
0,"176,592",16*16,68641
0,"128,608",32*32,33
0,"160,608",16*4,4294689
0,"160,612",16*8,4294689
0,"160,620",16*4,4294689
0,"176,608",8*16,3246113
0,"184,608",8*16,3246113
0,"160,624",16*16,100385
0,"176,624",16*16,100385
0,"192,576",16*16,1057
0,"208,576",16*16,1057
0,"192,592",8*16,99361
0,"200,592",8*16,99361
0,"208,592",16*16,1057
0,"224,576",16*32,3105
0,"240,576",16*16,68641
0,"240,592",8*16,3214369
0,"248,592",8*16,3214369
0,"192,608",32*16,2081
0,"192,624",32*16,2081
0,"224,608",16*8,134177
0,"224,616",16*16,134177
0,"224,632",16*8,134177
0,"240,608",16*8,134177
0,"240,616",16*16,134177
0,"240,632",16*8,134177
0,"256,512",32*32,33
0,"288,512",16*32,3105
0,"304,512",16*16,68641
0,"304,528",16*16,68641
0,"256,544",32*32,33
0,"288,544",16*16,68641
0,"288,560",16*8,2165793
0,"288,568",16*8,2165793
0,"304,544",16*32,3105
0,"320,512",8*32,5153
0,"328,512",4*32,168993
0,"332,512",8*32,168993
0,"340,512",4*32,168993
0,"344,512",8*32,5153
0,"352,512",8*16,3246113
0,"360,512",8*16,3246113
0,"368,512",16*8,2197537
0,"368,520",16*8,2197537
0,"352,528",32*16,2081
0,"320,544",16*32,3105
0,"336,544",16*16,68641
0,"336,560",16*16,68641
0,"352,544",32*32,33
0,"256,576",16*32,3105
0,"272,576",16*32,3105
0,"288,576",16*32,3105
0,"304,576",16*32,3105
0,"256,608",8*4,102827041
0,"264,608",8*4,102827041
0,"256,612",16*4,2163745
0,"256,616",16*8,66593
0,"272,608",16*16,1057
0,"256,624",16*8,66593
0,"256,632",16*8,66593
0,"272,624",16*8,66593
0,"272,632",16*8,66593
0,"288,608",16*16,1057
0,"304,608",16*16,1057
0,"288,624",16*16,1057
0,"304,624",8*16,99361
0,"312,624",8*16,99361
0,"320,576",16*16,1057
0,"336,576",16*4,132129
0,"336,580",16*8,132129
0,"336,588",16*4,132129
0,"320,592",16*16,1057
0,"336,592",8*16,99361
0,"344,592",8*16,99361
0,"352,576",32*8,67617
0,"352,584",32*8,67617
0,"352,592",32*16,2081
0,"320,608",16*32,3105
0,"336,608",8*16,3214369
0,"344,608",8*16,3214369
0,"336,624",16*16,68641
0,"352,608",16*32,3105
0,"368,608",16*32,3105
0,"384,512",32*32,33
0,"416,512",32*16,2081
0,"416,528",32*16,2081
0,"384,544",8*16,165921
0,"392,544",16*16,165921
0,"408,544",8*16,165921
0,"384,560",4*16,5343265
0,"388,560",8*16,5343265
0,"396,560",4*16,5343265
0,"400,560",16*16,100385
0,"416,544",32*32,33
0,"448,512",64*64,1
0,"384,576",32*32,33
0,"416,576",32*32,33
0,"384,608",32*32,33
0,"416,608",8*32,5153
0,"424,608",16*32,5153
0,"440,608",8*32,5153
0,"448,576",64*64,1
0,"512,512",64*64,1
0,"576,512",64*64,1
0,"512,576",64*64,1
0,"576,576",64*64,1
0,"640,512",32*4,133153
0,"640,516",8*8,5376033
0,"648,516",16*8,5376033
0,"664,516",8*8,5376033
0,"640,524",16*4,3278881
0,"656,524",16*4,3278881
0,"640,528",32*16,2081
0,"672,512",32*32,33
0,"640,544",8*16,165921
0,"648,544",16*16,165921
0,"664,544",8*16,165921
0,"640,560",32*16,2081
0,"672,544",32*16,2081
0,"672,560",32*16,2081
0,"704,512",8*32,5153
0,"712,512",16*32,5153
0,"728,512",8*32,5153
0,"736,512",16*8,134177
0,"736,520",8*16,3279905
0,"744,520",8*16,3279905
0,"736,536",16*8,134177
0,"752,512",16*16,68641
0,"752,528",16*8,2165793
0,"752,536",16*8,2165793
0,"704,544",8*8,136225
0,"704,552",8*16,136225
0,"704,568",8*8,136225
0,"712,544",16*32,5153
0,"728,544",8*32,5153
0,"736,544",16*16,100385
0,"752,544",16*16,100385
0,"736,560",32*4,133153
0,"736,564",32*8,133153
0,"736,572",32*4,133153
0,"640,576",32*32,33
0,"672,576",16*8,102433
0,"688,576",16*8,102433
0,"672,584",32*16,4129
0,"672,600",32*8,4129
0,"640,608",16*32,3105
0,"656,608",16*32,3105
0,"672,608",32*32,33
0,"704,576",32*32,33
0,"736,576",32*32,33
0,"704,608",32*32,33
0,"736,608",32*32,33
0,"768,512",32*16,2081
0,"768,528",32*16,2081
0,"800,512",32*8,4129
0,"800,520",32*16,4129
0,"800,536",32*8,4129
0,"768,544",16*32,3105
0,"784,544",16*32,3105
0,"800,544",32*32,33
0,"832,512",8*16,99361
0,"840,512",4*16,3245089
0,"844,512",4*16,3245089
0,"848,512",4*16,3245089
0,"852,512",4*16,3245089
0,"856,512",4*8,70353953
0,"856,520",4*8,70353953
0,"860,512",4*16,3245089
0,"832,528",8*16,99361
0,"840,528",4*16,3245089
0,"844,528",4*16,3245089
0,"848,528",4*16,3245089
0,"852,528",4*16,3245089
0,"856,528",8*16,99361
0,"864,512",32*32,33
0,"832,544",4*32,3247137
0,"836,544",4*32,3247137
0,"840,544",4*32,3247137
0,"844,544",4*32,3247137
0,"848,544",4*32,166945
0,"852,544",8*32,166945
0,"860,544",4*32,166945
0,"864,544",8*16,99361
0,"872,544",8*16,99361
0,"880,544",16*16,1057
0,"864,560",8*16,99361
0,"872,560",8*16,99361
0,"880,560",16*16,1057
0,"768,576",64*64,1
0,"832,576",32*32,33
0,"864,576",8*16,70689
0,"864,592",8*16,70689
0,"872,576",16*16,70689
0,"872,592",8*16,3216417
0,"880,592",8*16,3216417
0,"888,576",8*32,5153
0,"832,608",8*32,5153
0,"840,608",16*32,5153
0,"856,608",8*8,136225
0,"856,616",8*16,136225
0,"856,632",8*8,136225
0,"864,608",8*32,5153
0,"872,608",4*32,168993
0,"876,608",8*32,168993
0,"884,608",4*32,168993
0,"888,608",8*32,5153
0,"896,512",4*16,164897
0,"900,512",8*16,164897
0,"908,512",4*16,164897
0,"912,512",8*16,99361
0,"920,512",4*16,3245089
0,"924,512",4*16,3245089
0,"896,528",16*8,66593
0,"896,536",4*8,5309473
0,"900,536",8*8,5309473
0,"908,536",4*8,5309473
0,"912,528",16*16,1057
0,"928,512",4*16,3245089
0,"932,512",4*4,137462817
0,"932,516",4*8,137462817
0,"932,524",4*4,137462817
0,"936,512",8*16,99361
0,"944,512",8*16,99361
0,"952,512",8*16,99361
0,"928,528",16*4,132129
0,"928,532",8*8,3277857
0,"936,532",4*8,103941153
0,"940,532",4*8,103941153
0,"928,540",16*4,132129
0,"944,528",8*8,3212321
0,"952,528",4*8,103875617
0,"956,528",4*8,103875617
0,"944,536",4*8,5309473
0,"948,536",8*8,5309473
0,"956,536",4*8,5309473
0,"896,544",16*16,1057
0,"912,544",8*8,33825
0,"920,544",8*8,33825
0,"912,552",8*8,33825
0,"920,552",4*8,3179553
0,"924,552",4*4,70288417
0,"924,556",4*4,70288417
0,"896,560",16*16,1057
0,"912,560",16*16,1057
0,"928,544",8*32,5153
0,"936,544",8*16,3216417
0,"944,544",8*16,3216417
0,"936,560",16*16,70689
0,"952,544",8*32,5153
0,"960,512",16*32,3105
0,"976,512",4*32,3247137
0,"980,512",4*32,3247137
0,"984,512",4*32,3247137
0,"988,512",4*32,3247137
0,"992,512",4*16,5311521
0,"996,512",8*16,5311521
0,"1004,512",4*16,5311521
0,"992,528",16*16,68641
0,"1008,512",4*32,166945
0,"1012,512",8*32,166945
0,"1020,512",4*32,166945
0,"960,544",16*32,3105
0,"976,544",4*16,5311521
0,"980,544",8*16,5311521
0,"988,544",4*16,5311521
0,"976,560",16*16,68641
0,"992,544",8*32,101409
0,"1000,544",4*32,3247137
0,"1004,544",4*32,3247137
0,"1008,544",8*16,3214369
0,"1016,544",8*16,3214369
0,"1008,560",4*16,5311521
0,"1012,560",8*16,5311521
0,"1020,560",4*16,5311521
0,"896,576",16*8,2165793
0,"896,584",16*8,2165793
0,"896,592",16*4,4262945
0,"896,596",16*8,4262945
0,"896,604",16*4,4262945
0,"912,576",8*16,2198561
0,"912,592",8*16,2198561
0,"920,576",4*32,3247137
0,"924,576",4*32,3247137
0,"928,576",8*32,5153
0,"936,576",16*32,5153
0,"952,576",8*32,5153
0,"896,608",16*16,100385
0,"912,608",16*8,2197537
0,"912,616",16*8,2197537
0,"896,624",8*16,165921
0,"904,624",16*16,165921
0,"920,624",8*16,165921
0,"928,608",16*4,4262945
0,"928,612",16*8,4262945
0,"928,620",16*4,4262945
0,"928,624",16*16,68641
0,"944,608",8*32,101409
0,"952,608",8*16,2198561
